BEAM Analysis Results Table,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
TPBG,OK,negbinomial.size,0.3862494,1,TPBG,489,FALSE
TPBGL,OK,negbinomial.size,1,1,TPBGL,0,FALSE
TPCN1,OK,negbinomial.size,0.346360355,1,TPCN1,1514,TRUE
TPCN2,OK,negbinomial.size,0.923161637,1,TPCN2,90,FALSE
TPD52,OK,negbinomial.size,9.48E-06,0.000599808,TPD52,1415,TRUE
TPD52L1,OK,negbinomial.size,0.205853952,1,TPD52L1,316,FALSE
TPD52L2,OK,negbinomial.size,0.318015248,1,TPD52L2,967,FALSE
TPGS1,OK,negbinomial.size,0.279494676,1,TPGS1,1661,TRUE
TPGS2,OK,negbinomial.size,0.337531367,1,TPGS2,274,FALSE
TPH1,OK,negbinomial.size,0.995535188,1,TPH1,23,FALSE
TPH2,OK,negbinomial.size,1,1,TPH2,0,FALSE
TPI1,OK,negbinomial.size,0.984927139,1,TPI1,6341,TRUE
TPK1,OK,negbinomial.size,0.9616365,1,TPK1,399,FALSE
TPM1,OK,negbinomial.size,0.909212534,1,TPM1,5253,TRUE
TPM2,OK,negbinomial.size,2.46E-05,0.001397405,TPM2,440,FALSE
TPM3,OK,negbinomial.size,0.891729791,1,TPM3,4758,TRUE
TPM4,OK,negbinomial.size,0.017547687,0.342242043,TPM4,4006,TRUE
TPMT,OK,negbinomial.size,0.744480647,1,TPMT,2192,TRUE
TPO,OK,negbinomial.size,0.992109414,1,TPO,19,FALSE
TPP1,OK,negbinomial.size,0.203179668,1,TPP1,1122,TRUE
TPP2,OK,negbinomial.size,0.868837816,1,TPP2,746,FALSE
TPPP,OK,negbinomial.size,0.83321308,1,TPPP,109,FALSE
TPPP2,OK,negbinomial.size,1,1,TPPP2,1,FALSE
TPPP3,OK,negbinomial.size,0.596680502,1,TPPP3,274,FALSE
TPR,OK,negbinomial.size,0.675717217,1,TPR,2378,TRUE
TPRA1,OK,negbinomial.size,0.351777578,1,TPRA1,503,FALSE
TPRG1,OK,negbinomial.size,0.888270448,1,TPRG1,35,FALSE
TPRG1-AS1,OK,negbinomial.size,0.996349918,1,TPRG1-AS1,6,FALSE
TPRG1L,OK,negbinomial.size,0.279520013,1,TPRG1L,1241,TRUE
TPRKB,OK,negbinomial.size,0.988498355,1,TPRKB,1112,FALSE
TPRN,OK,negbinomial.size,4.19E-08,3.85E-06,TPRN,3066,TRUE
TPRXL,OK,negbinomial.size,1,1,TPRXL,8,FALSE
TPSAB1,OK,negbinomial.size,0.72039272,1,TPSAB1,15,FALSE
TPSB2,OK,negbinomial.size,0.986928568,1,TPSB2,25,FALSE
TPSD1,OK,negbinomial.size,1,1,TPSD1,0,FALSE
TPSG1,OK,negbinomial.size,0.107272053,1,TPSG1,105,FALSE
TPST1,OK,negbinomial.size,1,1,TPST1,20,FALSE
TPST2,OK,negbinomial.size,0.87692841,1,TPST2,256,FALSE
TPT1,OK,negbinomial.size,1.41E-11,1.98E-09,TPT1,8427,TRUE
TPT1-AS1,OK,negbinomial.size,0.04799489,0.685802338,TPT1-AS1,79,FALSE
TPTE2,OK,negbinomial.size,0.996666673,1,TPTE2,3,FALSE
TPTEP1,OK,negbinomial.size,0.561603554,1,TPTEP1,36,FALSE
TPX2,OK,negbinomial.size,0.030567685,0.513956365,TPX2,230,FALSE
TRA2A,OK,negbinomial.size,0.238979425,1,TRA2A,2073,TRUE
TRA2B,OK,negbinomial.size,0.006146647,0.156191895,TRA2B,2413,TRUE
TRABD,OK,negbinomial.size,0.122705858,1,TRABD,1412,TRUE
TRABD2A,OK,negbinomial.size,1.42E-06,0.000103874,TRABD2A,875,TRUE
TRABD2B,OK,negbinomial.size,1,1,TRABD2B,3,FALSE
TRAC,OK,negbinomial.size,0.97252657,1,TRAC,117,FALSE
TRADD,OK,negbinomial.size,0.520651792,1,TRADD,900,FALSE
TRAF1,OK,negbinomial.size,0.204949768,1,TRAF1,63,FALSE
TRAF2,OK,negbinomial.size,0.866173847,1,TRAF2,656,FALSE
TRAF3,OK,negbinomial.size,0.721962284,1,TRAF3,597,FALSE
TRAF3IP1,OK,negbinomial.size,0.997225266,1,TRAF3IP1,544,FALSE
TRAF3IP2,OK,negbinomial.size,0.1085402,1,TRAF3IP2,782,FALSE
TRAF3IP2-AS1,OK,negbinomial.size,0.971078339,1,TRAF3IP2-AS1,71,FALSE
TRAF3IP3,OK,negbinomial.size,0.281341987,1,TRAF3IP3,27,FALSE
TRAF4,OK,negbinomial.size,0.881551816,1,TRAF4,1842,TRUE
TRAF5,OK,negbinomial.size,0.924455175,1,TRAF5,490,FALSE
TRAF6,OK,negbinomial.size,0.495586325,1,TRAF6,399,FALSE
TRAF7,OK,negbinomial.size,0.905032711,1,TRAF7,1511,TRUE
TRAFD1,OK,negbinomial.size,0.042319619,0.635476514,TRAFD1,565,FALSE
TRAIP,OK,negbinomial.size,0.473282156,1,TRAIP,45,FALSE
TRAK1,OK,negbinomial.size,0.999625094,1,TRAK1,1333,TRUE
TRAK2,OK,negbinomial.size,0.998431268,1,TRAK2,808,FALSE
TRAM1,OK,negbinomial.size,0.166904117,1,TRAM1,1863,TRUE
TRAM1L1,OK,negbinomial.size,1,1,TRAM1L1,2,FALSE
TRAM2,OK,negbinomial.size,0.394885176,1,TRAM2,275,FALSE
TRAM2-AS1,OK,negbinomial.size,0.818155131,1,TRAM2-AS1,184,FALSE
TRANK1,OK,negbinomial.size,0.014187684,0.293114721,TRANK1,1516,TRUE
TRAP1,OK,negbinomial.size,0.006269112,0.158627693,TRAP1,846,TRUE
TRAPPC1,OK,negbinomial.size,0.044034217,0.648654287,TRAPPC1,1035,FALSE
TRAPPC10,OK,negbinomial.size,0.049932773,0.706381663,TRAPPC10,971,TRUE
TRAPPC11,OK,negbinomial.size,0.819227912,1,TRAPPC11,385,FALSE
TRAPPC12,OK,negbinomial.size,0.015442287,0.311848408,TRAPPC12,410,FALSE
TRAPPC12-AS1,OK,negbinomial.size,0.653288082,1,TRAPPC12-AS1,29,FALSE
TRAPPC13,OK,negbinomial.size,0.046232624,0.66895914,TRAPPC13,277,FALSE
TRAPPC2,OK,negbinomial.size,0.655636369,1,TRAPPC2,423,FALSE
TRAPPC2L,OK,negbinomial.size,0.897966507,1,TRAPPC2L,1581,TRUE
TRAPPC2P1,OK,negbinomial.size,0.124098238,1,TRAPPC2P1,51,FALSE
TRAPPC3,OK,negbinomial.size,0.258391353,1,TRAPPC3,1176,FALSE
TRAPPC3L,OK,negbinomial.size,1,1,TRAPPC3L,0,FALSE
TRAPPC4,OK,negbinomial.size,0.120818632,1,TRAPPC4,475,FALSE
TRAPPC5,OK,negbinomial.size,0.928560106,1,TRAPPC5,194,FALSE
TRAPPC6A,OK,negbinomial.size,0.623901168,1,TRAPPC6A,963,FALSE
TRAPPC6B,OK,negbinomial.size,0.73229167,1,TRAPPC6B,548,FALSE
TRAPPC8,OK,negbinomial.size,0.859702904,1,TRAPPC8,735,FALSE
TRAPPC9,OK,negbinomial.size,0.994931673,1,TRAPPC9,617,FALSE
TRAT1,OK,negbinomial.size,1,1,TRAT1,16,FALSE
TRAV1-1,OK,negbinomial.size,1,1,TRAV1-1,0,FALSE
TRAV1-2,OK,negbinomial.size,1,1,TRAV1-2,0,FALSE
TRAV10,OK,negbinomial.size,1,1,TRAV10,1,FALSE
TRAV12-1,OK,negbinomial.size,1,1,TRAV12-1,0,FALSE
TRAV12-2,OK,negbinomial.size,1,1,TRAV12-2,0,FALSE
TRAV12-3,OK,negbinomial.size,1,1,TRAV12-3,0,FALSE
TRAV13-1,OK,negbinomial.size,1,1,TRAV13-1,0,FALSE
TRAV13-2,FAIL,negbinomial.size,1,1,TRAV13-2,1,FALSE
TRAV14DV4,OK,negbinomial.size,1,1,TRAV14DV4,0,FALSE
TRAV16,OK,negbinomial.size,1,1,TRAV16,0,FALSE
TRAV17,OK,negbinomial.size,1,1,TRAV17,0,FALSE
TRAV18,OK,negbinomial.size,1,1,TRAV18,0,FALSE
TRAV19,OK,negbinomial.size,1,1,TRAV19,0,FALSE
TRAV2,OK,negbinomial.size,1,1,TRAV2,0,FALSE
TRAV20,OK,negbinomial.size,1,1,TRAV20,0,FALSE
TRAV21,OK,negbinomial.size,1,1,TRAV21,0,FALSE
TRAV22,OK,negbinomial.size,1,1,TRAV22,0,FALSE
TRAV23DV6,OK,negbinomial.size,1,1,TRAV23DV6,0,FALSE
TRAV25,OK,negbinomial.size,1,1,TRAV25,0,FALSE
TRAV26-1,OK,negbinomial.size,1,1,TRAV26-1,1,FALSE
TRAV26-2,OK,negbinomial.size,1,1,TRAV26-2,1,FALSE
TRAV27,OK,negbinomial.size,1,1,TRAV27,0,FALSE
TRAV29DV5,OK,negbinomial.size,1,1,TRAV29DV5,1,FALSE
TRAV3,OK,negbinomial.size,1,1,TRAV3,0,FALSE
TRAV30,OK,negbinomial.size,1,1,TRAV30,2,FALSE
TRAV34,OK,negbinomial.size,1,1,TRAV34,0,FALSE
TRAV35,OK,negbinomial.size,1,1,TRAV35,0,FALSE
TRAV36DV7,OK,negbinomial.size,1,1,TRAV36DV7,0,FALSE
TRAV38-1,OK,negbinomial.size,1,1,TRAV38-1,1,FALSE
TRAV38-2DV8,OK,negbinomial.size,1,1,TRAV38-2DV8,0,FALSE
TRAV4,OK,negbinomial.size,1,1,TRAV4,0,FALSE
TRAV40,OK,negbinomial.size,1,1,TRAV40,0,FALSE
TRAV41,OK,negbinomial.size,1,1,TRAV41,0,FALSE
TRAV5,OK,negbinomial.size,1,1,TRAV5,0,FALSE
TRAV6,OK,negbinomial.size,1,1,TRAV6,0,FALSE
TRAV8-1,OK,negbinomial.size,1,1,TRAV8-1,0,FALSE
TRAV8-2,OK,negbinomial.size,1,1,TRAV8-2,0,FALSE
TRAV8-3,OK,negbinomial.size,1,1,TRAV8-3,0,FALSE
TRAV8-4,OK,negbinomial.size,1,1,TRAV8-4,1,FALSE
TRAV8-5,OK,negbinomial.size,1,1,TRAV8-5,0,FALSE
TRAV8-6,OK,negbinomial.size,1,1,TRAV8-6,0,FALSE
TRAV9-2,OK,negbinomial.size,1,1,TRAV9-2,0,FALSE
TRBC1,OK,negbinomial.size,0.990069808,1,TRBC1,99,FALSE
TRBC2,OK,negbinomial.size,0.115775875,1,TRBC2,107,FALSE
TRBV10-3,OK,negbinomial.size,1,1,TRBV10-3,2,FALSE
TRBV11-2,OK,negbinomial.size,1,1,TRBV11-2,1,FALSE
TRBV12-3,OK,negbinomial.size,1,1,TRBV12-3,1,FALSE
TRBV13,OK,negbinomial.size,0.990664768,1,TRBV13,1,FALSE
TRBV14,OK,negbinomial.size,1,1,TRBV14,1,FALSE
TRBV15,OK,negbinomial.size,1,1,TRBV15,0,FALSE
TRBV18,OK,negbinomial.size,1,1,TRBV18,1,FALSE
TRBV19,OK,negbinomial.size,1,1,TRBV19,1,FALSE
TRBV2,OK,negbinomial.size,1,1,TRBV2,0,FALSE
TRBV20-1,OK,negbinomial.size,0.999999955,1,TRBV20-1,1,FALSE
TRBV21-1,OK,negbinomial.size,1,1,TRBV21-1,0,FALSE
TRBV23-1,OK,negbinomial.size,1,1,TRBV23-1,0,FALSE
TRBV24-1,FAIL,negbinomial.size,1,1,TRBV24-1,1,FALSE
TRBV25-1,OK,negbinomial.size,1,1,TRBV25-1,0,FALSE
TRBV27,OK,negbinomial.size,1,1,TRBV27,3,FALSE
TRBV28,OK,negbinomial.size,1,1,TRBV28,2,FALSE
TRBV29-1,OK,negbinomial.size,1,1,TRBV29-1,0,FALSE
TRBV29OR9-2,OK,negbinomial.size,1,1,TRBV29OR9-2,0,FALSE
TRBV3-1,OK,negbinomial.size,1,1,TRBV3-1,1,FALSE
TRBV30,OK,negbinomial.size,1,1,TRBV30,1,FALSE
TRBV4-1,OK,negbinomial.size,1,1,TRBV4-1,0,FALSE
TRBV4-2,OK,negbinomial.size,1,1,TRBV4-2,0,FALSE
TRBV5-1,OK,negbinomial.size,0.993383336,1,TRBV5-1,1,FALSE
TRBV5-4,OK,negbinomial.size,1,1,TRBV5-4,0,FALSE
TRBV5-5,OK,negbinomial.size,1,1,TRBV5-5,0,FALSE
TRBV5-6,OK,negbinomial.size,1,1,TRBV5-6,0,FALSE
TRBV6-1,OK,negbinomial.size,1,1,TRBV6-1,0,FALSE
TRBV6-2,OK,negbinomial.size,1,1,TRBV6-2,0,FALSE
TRBV6-5,OK,negbinomial.size,1,1,TRBV6-5,0,FALSE
TRBV7-2,FAIL,negbinomial.size,1,1,TRBV7-2,4,FALSE
TRBV7-3,OK,negbinomial.size,1,1,TRBV7-3,0,FALSE
TRBV7-6,OK,negbinomial.size,1,1,TRBV7-6,0,FALSE
TRBV7-9,FAIL,negbinomial.size,1,1,TRBV7-9,1,FALSE
TRBV9,OK,negbinomial.size,1,1,TRBV9,0,FALSE
TRBVB,OK,negbinomial.size,1,1,TRBVB,0,FALSE
TRDC,OK,negbinomial.size,0.133612826,1,TRDC,32,FALSE
TRDMT1,OK,negbinomial.size,0.568196092,1,TRDMT1,110,FALSE
TRDN,OK,negbinomial.size,1,1,TRDN,0,FALSE
TRDV1,OK,negbinomial.size,1,1,TRDV1,0,FALSE
TRDV2,OK,negbinomial.size,1,1,TRDV2,0,FALSE
TRDV3,OK,negbinomial.size,1,1,TRDV3,0,FALSE
TREH,OK,negbinomial.size,0.848366401,1,TREH,110,FALSE
TREM1,OK,negbinomial.size,0.997710353,1,TREM1,7,FALSE
TREM2,OK,negbinomial.size,0.996542662,1,TREM2,7,FALSE
TREML1,OK,negbinomial.size,1,1,TREML1,0,FALSE
TREML2,OK,negbinomial.size,0.991610983,1,TREML2,3,FALSE
TREML4,OK,negbinomial.size,1,1,TREML4,0,FALSE
TRERF1,OK,negbinomial.size,0.947864308,1,TRERF1,163,FALSE
TRERNA1,OK,negbinomial.size,1,1,TRERNA1,0,FALSE
TREX2,OK,negbinomial.size,0.996679994,1,TREX2,6,FALSE
TRG-AS1,OK,negbinomial.size,1,1,TRG-AS1,7,FALSE
TRGC1,OK,negbinomial.size,1,1,TRGC1,9,FALSE
TRGC2,OK,negbinomial.size,0.45734726,1,TRGC2,24,FALSE
TRGV10,FAIL,negbinomial.size,1,1,TRGV10,3,FALSE
TRGV2,OK,negbinomial.size,1,1,TRGV2,1,FALSE
TRGV3,OK,negbinomial.size,0.999999768,1,TRGV3,2,FALSE
TRGV4,OK,negbinomial.size,1,1,TRGV4,2,FALSE
TRGV5,OK,negbinomial.size,1,1,TRGV5,0,FALSE
TRGV6,OK,negbinomial.size,1,1,TRGV6,0,FALSE
TRGV7,OK,negbinomial.size,1,1,TRGV7,1,FALSE
TRGV8,OK,negbinomial.size,1,1,TRGV8,0,FALSE
TRGV9,OK,negbinomial.size,0.994951804,1,TRGV9,1,FALSE
TRH,OK,negbinomial.size,1,1,TRH,0,FALSE
TRHDE,OK,negbinomial.size,0.046579872,0.672969022,TRHDE,360,FALSE
TRIAP1,OK,negbinomial.size,0.945288858,1,TRIAP1,464,FALSE
TRIB1,OK,negbinomial.size,0.984817224,1,TRIB1,2209,TRUE
TRIB2,OK,negbinomial.size,0.833962176,1,TRIB2,101,FALSE
TRIB3,OK,negbinomial.size,0.130781671,1,TRIB3,288,FALSE
TRIL,FAIL,negbinomial.size,1,1,TRIL,10,FALSE
TRIM10,OK,negbinomial.size,0.951368692,1,TRIM10,144,FALSE
TRIM11,OK,negbinomial.size,0.961003121,1,TRIM11,758,FALSE
TRIM13,OK,negbinomial.size,0.000265804,0.01154931,TRIM13,393,FALSE
TRIM14,OK,negbinomial.size,0.01723699,0.338460441,TRIM14,483,FALSE
TRIM15,OK,negbinomial.size,0.000226933,0.010110904,TRIM15,859,FALSE
TRIM16,OK,negbinomial.size,0.991972232,1,TRIM16,252,FALSE
TRIM16L,OK,negbinomial.size,0.550980703,1,TRIM16L,49,FALSE
TRIM17,OK,negbinomial.size,1,1,TRIM17,0,FALSE
TRIM2,OK,negbinomial.size,0.093569141,1,TRIM2,1912,TRUE
TRIM21,OK,negbinomial.size,0.965132701,1,TRIM21,404,FALSE
TRIM22,OK,negbinomial.size,0.153442408,1,TRIM22,198,FALSE
TRIM23,OK,negbinomial.size,0.967673096,1,TRIM23,141,FALSE
TRIM24,OK,negbinomial.size,0.434528824,1,TRIM24,640,FALSE
TRIM25,OK,negbinomial.size,0.804368965,1,TRIM25,1241,TRUE
TRIM26,OK,negbinomial.size,0.991197207,1,TRIM26,961,FALSE
TRIM27,OK,negbinomial.size,0.39089211,1,TRIM27,696,FALSE
TRIM28,OK,negbinomial.size,0.682915464,1,TRIM28,1709,TRUE
TRIM29,OK,negbinomial.size,0.168454021,1,TRIM29,390,FALSE
TRIM3,OK,negbinomial.size,0.647400459,1,TRIM3,457,FALSE
TRIM31,OK,negbinomial.size,1.56E-06,0.000112442,TRIM31,4001,TRUE
TRIM31-AS1,FAIL,negbinomial.size,1,1,TRIM31-AS1,26,FALSE
TRIM32,OK,negbinomial.size,0.968643282,1,TRIM32,99,FALSE
TRIM33,OK,negbinomial.size,0.9603308,1,TRIM33,934,FALSE
TRIM34,OK,negbinomial.size,1,1,TRIM34,3,FALSE
TRIM35,OK,negbinomial.size,0.959674741,1,TRIM35,137,FALSE
TRIM36,OK,negbinomial.size,0.782754163,1,TRIM36,719,FALSE
TRIM37,OK,negbinomial.size,0.409501251,1,TRIM37,228,FALSE
TRIM38,OK,negbinomial.size,0.23559518,1,TRIM38,1584,TRUE
TRIM39,OK,negbinomial.size,0.966676812,1,TRIM39,101,FALSE
TRIM4,OK,negbinomial.size,0.861337767,1,TRIM4,387,FALSE
TRIM40,OK,negbinomial.size,0.750329329,1,TRIM40,168,FALSE
TRIM41,OK,negbinomial.size,0.888932578,1,TRIM41,369,FALSE
TRIM44,OK,negbinomial.size,0.036329435,0.57814814,TRIM44,2500,TRUE
TRIM45,FAIL,negbinomial.size,1,1,TRIM45,33,FALSE
TRIM46,OK,negbinomial.size,1,1,TRIM46,4,FALSE
TRIM47,OK,negbinomial.size,0.938968059,1,TRIM47,794,FALSE
TRIM5,OK,negbinomial.size,0.546549328,1,TRIM5,156,FALSE
TRIM50,OK,negbinomial.size,1,1,TRIM50,0,FALSE
TRIM52,OK,negbinomial.size,0.56796069,1,TRIM52,504,FALSE
TRIM54,OK,negbinomial.size,0.60427641,1,TRIM54,117,FALSE
TRIM55,OK,negbinomial.size,0.993339274,1,TRIM55,1,FALSE
TRIM56,OK,negbinomial.size,0.672850011,1,TRIM56,1858,TRUE
TRIM58,OK,negbinomial.size,0.183697088,1,TRIM58,89,FALSE
TRIM59,OK,negbinomial.size,1,1,TRIM59,28,FALSE
TRIM6,OK,negbinomial.size,0.987272604,1,TRIM6,11,FALSE
TRIM60,OK,negbinomial.size,1,1,TRIM60,6,FALSE
TRIM61,FAIL,negbinomial.size,1,1,TRIM61,11,FALSE
TRIM62,OK,negbinomial.size,0.232022042,1,TRIM62,73,FALSE
TRIM63,OK,negbinomial.size,1,1,TRIM63,4,FALSE
TRIM65,OK,negbinomial.size,0.769314547,1,TRIM65,130,FALSE
TRIM66,OK,negbinomial.size,0.813554611,1,TRIM66,292,FALSE
TRIM67,OK,negbinomial.size,1,1,TRIM67,1,FALSE
TRIM68,OK,negbinomial.size,0.947103685,1,TRIM68,159,FALSE
TRIM69,OK,negbinomial.size,0.073812893,0.905035332,TRIM69,253,FALSE
TRIM7,OK,negbinomial.size,0.03866737,0.60029078,TRIM7,170,FALSE
TRIM71,OK,negbinomial.size,1,1,TRIM71,2,FALSE
TRIM72,OK,negbinomial.size,0.862171707,1,TRIM72,85,FALSE
TRIM73,OK,negbinomial.size,0.100062111,1,TRIM73,198,FALSE
TRIM74,OK,negbinomial.size,1,1,TRIM74,1,FALSE
TRIM8,OK,negbinomial.size,0.634254042,1,TRIM8,1045,TRUE
TRIM9,OK,negbinomial.size,0.760757945,1,TRIM9,48,FALSE
TRIML2,OK,negbinomial.size,1,1,TRIML2,0,FALSE
TRIO,OK,negbinomial.size,0.239275583,1,TRIO,584,FALSE
TRIOBP,OK,negbinomial.size,0.193832273,1,TRIOBP,1845,TRUE
TRIP10,OK,negbinomial.size,0.983338674,1,TRIP10,1244,TRUE
TRIP11,OK,negbinomial.size,0.098415967,1,TRIP11,1842,TRUE
TRIP12,OK,negbinomial.size,0.715096084,1,TRIP12,1841,TRUE
TRIP13,OK,negbinomial.size,0.834854553,1,TRIP13,48,FALSE
TRIP4,OK,negbinomial.size,0.736531217,1,TRIP4,470,FALSE
TRIP6,OK,negbinomial.size,0.135433284,1,TRIP6,652,FALSE
TRIQK,OK,negbinomial.size,0.408989219,1,TRIQK,498,FALSE
TRIT1,OK,negbinomial.size,0.776191533,1,TRIT1,186,FALSE
TRMO,OK,negbinomial.size,0.994005576,1,TRMO,210,FALSE
TRMT1,OK,negbinomial.size,0.254056911,1,TRMT1,587,FALSE
TRMT10A,OK,negbinomial.size,0.545736047,1,TRMT10A,331,FALSE
TRMT10B,OK,negbinomial.size,0.99412619,1,TRMT10B,355,FALSE
TRMT10C,OK,negbinomial.size,0.125591076,1,TRMT10C,821,FALSE
TRMT11,OK,negbinomial.size,0.436175625,1,TRMT11,630,FALSE
TRMT112,OK,negbinomial.size,0.000199102,0.009074347,TRMT112,1655,TRUE
TRMT12,OK,negbinomial.size,0.038597822,0.600148821,TRMT12,122,FALSE
TRMT13,OK,negbinomial.size,0.489356689,1,TRMT13,371,FALSE
TRMT1L,OK,negbinomial.size,0.704951231,1,TRMT1L,386,FALSE
TRMT2A,OK,negbinomial.size,0.97773209,1,TRMT2A,428,FALSE
TRMT2B,OK,negbinomial.size,0.986169881,1,TRMT2B,255,FALSE
TRMT44,OK,negbinomial.size,0.625539444,1,TRMT44,84,FALSE
TRMT5,OK,negbinomial.size,0.146278953,1,TRMT5,205,FALSE
TRMT6,OK,negbinomial.size,0.891880753,1,TRMT6,266,FALSE
TRMT61A,OK,negbinomial.size,0.170991143,1,TRMT61A,438,FALSE
TRMT61B,OK,negbinomial.size,0.599068908,1,TRMT61B,214,FALSE
TRMU,OK,negbinomial.size,0.839682494,1,TRMU,527,FALSE
TRNAU1AP,OK,negbinomial.size,0.983178361,1,TRNAU1AP,530,FALSE
TRNP1,OK,negbinomial.size,0.761007672,1,TRNP1,75,FALSE
TRNT1,OK,negbinomial.size,0.278250974,1,TRNT1,341,FALSE
TRO,OK,negbinomial.size,0.999940032,1,TRO,1,FALSE
TROAP,FAIL,negbinomial.size,1,1,TROAP,107,FALSE
TROVE2,OK,negbinomial.size,0.993302201,1,TROVE2,433,FALSE
TRPA1,OK,negbinomial.size,1,1,TRPA1,3,FALSE
TRPC1,OK,negbinomial.size,0.169133718,1,TRPC1,15,FALSE
TRPC3,OK,negbinomial.size,1,1,TRPC3,4,FALSE
TRPC4,OK,negbinomial.size,1,1,TRPC4,0,FALSE
TRPC4AP,OK,negbinomial.size,0.464716177,1,TRPC4AP,1220,TRUE
TRPC6,OK,negbinomial.size,0.943469436,1,TRPC6,6,FALSE
TRPC7-AS1,OK,negbinomial.size,0.779312252,1,TRPC7-AS1,60,FALSE
TRPM1,OK,negbinomial.size,1,1,TRPM1,0,FALSE
TRPM2,OK,negbinomial.size,0.945016487,1,TRPM2,154,FALSE
TRPM2-AS,OK,negbinomial.size,0.60585643,1,TRPM2-AS,60,FALSE
TRPM3,OK,negbinomial.size,0.999791297,1,TRPM3,3,FALSE
TRPM4,OK,negbinomial.size,0.878428006,1,TRPM4,2918,TRUE
TRPM5,OK,negbinomial.size,0.987771292,1,TRPM5,63,FALSE
TRPM6,OK,negbinomial.size,8.63E-06,0.000552182,TRPM6,2317,TRUE
TRPM7,OK,negbinomial.size,0.915304999,1,TRPM7,782,FALSE
TRPM8,OK,negbinomial.size,1,1,TRPM8,1,FALSE
TRPS1,OK,negbinomial.size,0.893388583,1,TRPS1,17,FALSE
TRPT1,OK,negbinomial.size,0.778289815,1,TRPT1,951,FALSE
TRPV1,OK,negbinomial.size,0.871900579,1,TRPV1,156,FALSE
TRPV2,FAIL,negbinomial.size,1,1,TRPV2,4,FALSE
TRPV3,OK,negbinomial.size,0.968460142,1,TRPV3,108,FALSE
TRPV4,OK,negbinomial.size,1,1,TRPV4,3,FALSE
TRPV5,OK,negbinomial.size,1,1,TRPV5,0,FALSE
TRPV6,FAIL,negbinomial.size,1,1,TRPV6,12,FALSE
TRRAP,OK,negbinomial.size,0.051441619,0.722242274,TRRAP,568,FALSE
TRUB1,OK,negbinomial.size,0.984726682,1,TRUB1,233,FALSE
TRUB2,OK,negbinomial.size,0.704234681,1,TRUB2,599,FALSE
TSACC,OK,negbinomial.size,0.993897453,1,TSACC,21,FALSE
TSC1,OK,negbinomial.size,0.200843505,1,TSC1,589,FALSE
TSC2,OK,negbinomial.size,0.02201391,0.403709034,TSC2,1154,TRUE
TSC22D1,OK,negbinomial.size,0.995450627,1,TSC22D1,4720,TRUE
TSC22D1-AS1,OK,negbinomial.size,0.979994395,1,TSC22D1-AS1,300,FALSE
TSC22D2,OK,negbinomial.size,0.744636061,1,TSC22D2,1490,TRUE
TSC22D3,OK,negbinomial.size,1.59E-05,0.000941835,TSC22D3,883,TRUE
TSC22D4,OK,negbinomial.size,3.29E-05,0.00182019,TSC22D4,631,FALSE
TSEN15,OK,negbinomial.size,0.258986529,1,TSEN15,159,FALSE
TSEN2,OK,negbinomial.size,0.039616429,0.609626697,TSEN2,284,FALSE
TSEN34,OK,negbinomial.size,0.021823319,0.401450299,TSEN34,775,FALSE
TSEN54,OK,negbinomial.size,0.99999529,1,TSEN54,776,FALSE
TSFM,OK,negbinomial.size,0.057673355,0.778521289,TSFM,201,FALSE
TSG101,OK,negbinomial.size,0.001285756,0.043950153,TSG101,1122,FALSE
TSGA10,OK,negbinomial.size,0.618660161,1,TSGA10,258,FALSE
TSGA10IP,OK,negbinomial.size,1,1,TSGA10IP,0,FALSE
TSGA13,OK,negbinomial.size,1,1,TSGA13,2,FALSE
TSHR,OK,negbinomial.size,1,1,TSHR,0,FALSE
TSHZ1,OK,negbinomial.size,0.92083667,1,TSHZ1,729,FALSE
TSHZ2,OK,negbinomial.size,0.962826577,1,TSHZ2,96,FALSE
TSHZ3,OK,negbinomial.size,1,1,TSHZ3,2,FALSE
TSIX,OK,negbinomial.size,0.948431101,1,TSIX,68,FALSE
TSKS,OK,negbinomial.size,1,1,TSKS,2,FALSE
TSKU,OK,negbinomial.size,0.68864431,1,TSKU,629,FALSE
TSLP,OK,negbinomial.size,0.998559153,1,TSLP,4,FALSE
TSN,OK,negbinomial.size,0.999459132,1,TSN,674,FALSE
TSNARE1,OK,negbinomial.size,0.966054441,1,TSNARE1,127,FALSE
TSNAX,OK,negbinomial.size,0.327572065,1,TSNAX,240,FALSE
TSNAX-DISC1,OK,negbinomial.size,1,1,TSNAX-DISC1,0,FALSE
TSNAXIP1,OK,negbinomial.size,0.913464388,1,TSNAXIP1,8,FALSE
TSPAN1,OK,negbinomial.size,9.19E-43,1.19E-39,TSPAN1,5922,TRUE
TSPAN10,OK,negbinomial.size,0.508793414,1,TSPAN10,30,FALSE
TSPAN11,OK,negbinomial.size,1,1,TSPAN11,1,FALSE
TSPAN12,OK,negbinomial.size,0.383115281,1,TSPAN12,661,FALSE
TSPAN13,OK,negbinomial.size,0.496267082,1,TSPAN13,1333,TRUE
TSPAN14,OK,negbinomial.size,0.948454922,1,TSPAN14,885,FALSE
TSPAN15,OK,negbinomial.size,0.254717908,1,TSPAN15,1064,TRUE
TSPAN16,OK,negbinomial.size,1,1,TSPAN16,0,FALSE
TSPAN17,OK,negbinomial.size,0.773940635,1,TSPAN17,645,FALSE
TSPAN18,OK,negbinomial.size,0.999999341,1,TSPAN18,2,FALSE
